DPC1_MM	0.001213056975124971
DPC1_WC	0.0012817308403697547
DPC1_MH	0.0013638183661021097
DPC1_MW	0.0013795173023184448
DPC1_CR	0.0015899149518456834
DPC1_NM	0.0016008165947448694
DPC1_YK	0.0016063517276139194
DPC1_QC	0.0016153790729234174
AAC_N	0.001656069449472275
DPC1_KC	0.001663092999739102
DPC1_WQ	0.0017393189917191965
DPC1_MQ	0.0017525706160118615
DPC1_RW	0.0017957109367994217
DPC1_CC	0.001841779517310016
DPC1_KW	0.0018499590224814177
DPC1_HC	0.001875451775967818
AAC_M	0.0018776567813727496
DPC1_KY	0.0018868937953633313
DPC1_PM	0.0019124084567246902
DPC1_MI	0.0019272883511213257
DPC1_RC	0.0019294401894269786
DPC1_HV	0.0019790900022127467
DPC1_QI	0.002021663452395517
DPC1_WR	0.002028138548774705
DPC1_WM	0.002107716563147899
DPC1_CW	0.0021913474658246113
DPC1_MF	0.0021973490565518894
DPC1_QM	0.002199149338969253
DPC1_QH	0.0022212968652197684
DPC1_CK	0.0022257834665087017
DPC1_HM	0.0022634525159437313
DPC1_II	0.0022921718915143163
DPC1_RD	0.0023512472082539704
DPC1_MN	0.0023693998912975855
DPC1_MC	0.0023725746840488338
DPC1_CQ	0.002402530924620727
AAC_A	0.0024047756742832105
DPC1_NT	0.0024177198622833407
DPC1_YR	0.0024304285027846317
DPC1_CF	0.002447663030943792
DPC1_CT	0.002501534223921853
AAC_H	0.002507340675453662
DPC1_IY	0.002522913058786491
DPC1_HI	0.00254311113135397
DPC1_NQ	0.0025813555949310008
DPC1_MD	0.0025922244924636573
DPC1_IM	0.002597334225757031
DPC1_FC	0.0026238689181754538
DPC1_MY	0.0026407293664434395
DPC1_PI	0.00267261796968854
DPC1_CM	0.0026943481723264995
DPC1_ME	0.002710518016502128
DPC1_CI	0.002747200164987862
DPC1_CE	0.002770258920706148
DPC1_FK	0.002799589416704551
DPC1_KE	0.0028295283291425166
DPC1_IT	0.002833401950386616
AAC_T	0.0028429590727103715
DPC1_YC	0.00285069626682366
DPC1_CN	0.0028774464594847338
DPC1_PW	0.0028917361728022506
DPC1_VC	0.0028997036415625566
DPC1_AQ	0.0029215594216556173
DPC1_RM	0.002990286250373231
DPC1_KD	0.0029995126520131477
DPC1_HW	0.0030302031783110417
DPC1_YI	0.003050399822653538
DPC1_IN	0.003054837350563666
DPC1_YH	0.003064371772643404
DPC1_HH	0.0030888990149354756
DPC1_CY	0.0031068660335603626
DPC1_FQ	0.0031188574405963676
DPC1_HG	0.003133712971079783
DPC1_TH	0.003144056339525969
DPC1_MR	0.0031520944672458473
DPC1_EM	0.00317672094577226
DPC1_NC	0.0032005822143814644
DPC1_DK	0.003207873227577207
DPC1_MV	0.0032206930220404217
DPC1_IE	0.0032302437844207166
DPC1_CH	0.0032424277325042716
DPC1_LW	0.0032459331286964765
DPC1_GQ	0.003248137643455884
DPC1_PV	0.0032771917807675743
DPC1_HP	0.0032831824621538663
DPC1_IQ	0.003309181768301972
DPC1_DR	0.0033106230966057915
DPC1_WF	0.003325538502304548
DPC1_MS	0.0033262621283274285
DPC1_WW	0.0033319574927985762
DPC1_SH	0.0033418534624988228
DPC1_RF	0.0033614665303888236
DPC1_IW	0.0033706561344907238
DPC1_VN	0.0033996921422009274
DPC1_WH	0.0034153508960168555
DPC1_FH	0.003422768491427197
DPC1_MK	0.003433152049126531
DPC1_LM	0.003454989609690595
DPC1_KN	0.003506105023435069
